3/19/2014,14
3/20/2014,12
3/21/2014,20
3/22/2014,9
3/23/2014,5
3/24/2014,14
3/25/2014,17
3/26/2014,14
3/27/2014,15
3/28/2014,11
3/29/2014,11
3/30/2014,5
3/31/2014,10
4/1/2014,13
4/2/2014,15
4/3/2014,7
4/4/2014,12
4/5/2014,7
4/6/2014,12
4/7/2014,7
4/8/2014,11
4/9/2014,8
4/10/2014,13
4/11/2014,10
4/12/2014,12
4/13/2014,7
4/14/2014,13
4/15/2014,12
4/16/2014,11
4/17/2014,15
4/18/2014,13
4/19/2014,8
4/20/2014,4
4/21/2014,17
4/22/2014,10
4/23/2014,12
4/24/2014,13
4/25/2014,13
4/26/2014,14
4/27/2014,7
4/28/2014,4
4/29/2014,14
4/30/2014,19
5/1/2014,9
5/2/2014,9
5/3/2014,10
5/4/2014,5
5/5/2014,8
5/6/2014,8
5/7/2014,12
5/8/2014,13
5/9/2014,9
5/10/2014,8
5/11/2014,10
5/12/2014,13
5/13/2014,11
5/14/2014,14
5/15/2014,12
5/16/2014,10
5/17/2014,3
5/18/2014,4
5/19/2014,6
5/20/2014,13
5/21/2014,18
5/22/2014,10
5/23/2014,9
5/24/2014,11
5/25/2014,6
5/26/2014,13
5/27/2014,12
5/28/2014,15
5/29/2014,9
5/30/2014,18
5/31/2014,7
6/1/2014,5
6/2/2014,22
6/3/2014,15
6/4/2014,15
6/5/2014,16
6/6/2014,4
6/7/2014,5
6/8/2014,9
6/9/2014,3
6/10/2014,8
6/11/2014,11
6/12/2014,10
6/13/2014,10
6/14/2014,4
6/15/2014,7
6/16/2014,13
6/17/2014,5
6/18/2014,8
6/19/2014,9
6/20/2014,7
6/21/2014,8
6/22/2014,6
6/23/2014,9
6/24/2014,10
6/25/2014,15
6/26/2014,7
6/27/2014,7
6/28/2014,6
6/29/2014,6
6/30/2014,5
7/1/2014,13
7/2/2014,8
7/3/2014,6
7/4/2014,2
7/5/2014,10
7/6/2014,7
7/7/2014,13
7/8/2014,13
7/9/2014,7
7/10/2014,5
7/11/2014,17
7/12/2014,7
7/13/2014,6
7/14/2014,14
7/15/2014,16
7/16/2014,15
7/17/2014,11
7/18/2014,9
7/19/2014,9
7/20/2014,6
7/21/2014,12
7/22/2014,5
7/23/2014,15
7/24/2014,7
7/25/2014,15
7/26/2014,7
7/27/2014,9
7/28/2014,6
7/29/2014,8
7/30/2014,16
7/31/2014,10
8/1/2014,12
8/2/2014,4
8/3/2014,6
8/4/2014,5
8/5/2014,9
8/6/2014,18
8/7/2014,6
8/8/2014,17
8/9/2014,6
8/10/2014,2
8/11/2014,11
8/12/2014,12
8/13/2014,14
8/14/2014,8
8/15/2014,4
8/16/2014,5
8/17/2014,7
8/18/2014,13
8/19/2014,12
8/20/2014,8
8/21/2014,10
8/22/2014,10
8/23/2014,6
8/24/2014,5
8/25/2014,7
8/26/2014,11
8/27/2014,7
8/28/2014,15
8/29/2014,4
8/30/2014,11
8/31/2014,6
9/1/2014,9
9/2/2014,13
9/3/2014,12
9/4/2014,11
9/5/2014,10
9/6/2014,9
9/7/2014,11
9/8/2014,8
9/9/2014,13
9/10/2014,15
9/11/2014,17
9/12/2014,7
9/13/2014,10
9/14/2014,5
9/15/2014,8
9/16/2014,16
9/17/2014,6
9/18/2014,13
9/19/2014,8
9/20/2014,1
9/21/2014,6
9/22/2014,18
9/23/2014,6
9/24/2014,11
9/25/2014,7
9/26/2014,18
9/27/2014,5
9/28/2014,18
9/29/2014,15
9/30/2014,11
10/1/2014,5
10/2/2014,12
10/3/2014,6
10/4/2014,3
10/5/2014,4
10/6/2014,5
10/7/2014,3
10/8/2014,12
10/9/2014,9
10/10/2014,16
10/11/2014,6
10/12/2014,3
10/13/2014,6
10/14/2014,7
10/15/2014,5
10/16/2014,7
10/17/2014,10
10/18/2014,8
10/19/2014,5
10/20/2014,7
10/21/2014,12
10/22/2014,4
10/23/2014,8
10/24/2014,12
10/25/2014,3
10/26/2014,5
10/27/2014,11
10/28/2014,4
10/29/2014,11
10/30/2014,14
10/31/2014,6
11/1/2014,4
11/2/2014,4
11/3/2014,8
11/4/2014,12
11/5/2014,14
11/6/2014,11
11/7/2014,6
11/8/2014,6
11/9/2014,12
11/10/2014,7
11/11/2014,12
11/12/2014,10
11/13/2014,17
11/14/2014,13
11/15/2014,2
11/16/2014,5
11/17/2014,8
11/18/2014,10
11/19/2014,11
11/20/2014,12
11/21/2014,9
11/22/2014,7
11/23/2014,5
11/24/2014,11
11/25/2014,13
11/26/2014,1
11/27/2014,2
11/28/2014,7
11/29/2014,10
11/30/2014,2
12/1/2014,10
12/2/2014,13
12/3/2014,4
12/4/2014,13
12/5/2014,9
12/6/2014,6
12/7/2014,4
12/8/2014,13
12/9/2014,11
12/10/2014,13
